id	title	revenue	vote_count	vote_average	popularity
695	Short Cuts	6110979	136	6.9	8.829336999999999
43535	A Simple Twist of Fate	0	26	5.7	4.13516
12519	Sirens	7770731	31	5.2	2.86213
23210	Six Degrees of Separation	0	75	6.5	8.730025
858	Sleepless in Seattle	227799884	630	6.5	10.234919
867	Sliver	116300000	144	4.9	11.23297
78	Blade Runner	33139618	3833	7.9	96.272374
13203	Son in Law	36448200	81	5.6	9.122717999999999
10442	So I Married an Axe Murderer	11585483	131	6.1	8.051914
11074	Striking Distance	0	223	5.4	13.390917000000002
33367	Harem	0	4	4.0	1.825468
9607	Super Mario Bros.	20915465	236	4.0	7.198455
17585	Surviving the Game	7690013	53	6.1	3.6446410000000005
9057	Terminal Velocity	16478900	82	5.0	8.012225
20967	Thirty Two Short Films About Glenn Gould	0	9	7.4	0.8730680000000001
10635	Threesome	0	57	6.3	10.82236
9479	The Nightmare Before Christmas	75634409	2135	7.6	17.730913
10057	The Three Musketeers	53898845	219	6.2	6.34785
11969	Tombstone	56505065	632	7.4	11.338194
41590	Trial by Jury	0	5	5.5	0.8558600000000001
319	True Romance	12281551	762	7.5	17.189328
26408	The War Room	0	19	7.3	1.273617
15139	The Pagemaster	13670688	178	6.2	7.436000999999999
161158	Paris, France	0	2	6.0	0.741522
218473	The Beans of Egypt, Maine	0	1	0.0	0.38247
85247	Killer	0	2	3.0	0.422224
11446	Welcome to the Dollhouse	0	103	6.9	5.14056
51980	Germinal	0	43	6.3	2.759302
24405	Chasers	1596687	22	4.7	9.85327
11655	Cronos	0	153	6.4	5.513024
11800	Naked in New York	0	3	4.0	0.449733
8223	Kika	0	58	6.8	3.647321
14587	Bhaji on the Beach	0	10	5.1	0.44158500000000006
31504	Little Big League	0	20	6.0	1.960563
41653	The Slingshot	0	10	6.2	1.7645819999999999
53185	Wide Eyed and Legless	0	0	0.0	0.00015
95743	Foreign Student	0	0	0.0	0.0027890000000000002
23637	Ciao, Professore!	0	74	7.2	3.456868
17600	Spanking the Monkey	0	29	5.3	2.799575
10897	The Little Rascals	67308282	214	6.3	6.707109
349394	À la mode	0	0	0.0	8.2e-05
21352	Andre	0	31	5.0	3.139316
68806	The Escort	0	5	5.0	0.046196
37345	Princess Caraboo	3021629	5	4.4	1.943323
32562	The Celluloid Closet	0	24	7.0	6.784687
47507	Café au Lait	0	4	6.8	1.040873
25403	Dear Diary	0	46	6.9	2.904734
124304	I Don't Want to Talk About It	0	1	6.0	1.213481
9066	The Brady Bunch Movie	0	87	5.9	4.233092
771	Home Alone	476684675	2487	7.1	0.702543
251	Ghost	505000000	1381	6.9	11.945397
812	Aladdin	504050219	3495	7.4	16.357419
280	Terminator 2: Judgment Day	520000000	4274	7.7	22.661695
581	Dances with Wolves	424208848	1084	7.6	11.654349
80350	Tough and Deadly	0	4	6.3	0.426887
268	Batman	411348924	2145	7.0	19.10673
274	The Silence of the Lambs	272742922	4549	8.1	4.307222
408	Snow White and the Seven Dwarfs	184925486	1973	6.9	16.263878
10020	Beauty and the Beast	377350553	3029	7.5	23.433511
10895	Pinocchio	84300000	1412	6.9	14.202283999999999
114	Pretty Woman	463000000	1807	7.0	13.348451
41043	Window to Paris	0	6	6.0	0.345748
576	The Wild Bunch	638641	266	7.7	11.722424
15477	Love and a .45	0	15	5.5	3.4052300000000004
59146	The Wooden Man's Bride	0	1	6.5	0.088451
124472	A Great Day in Harlem	0	2	7.0	0.076352
30528	Bye Bye Love	0	20	6.1	2.47308
7300	One Fine Day	97529550	160	6.1	7.009946
10824	Candyman: Farewell to the Flesh	13940383	64	5.0	4.9835519999999995
261246	Century	0	1	5.0	1.4610290000000001
275	Fargo	60611975	2080	7.7	12.61469
25059	Homeward Bound II: Lost in San Francisco	32709423	105	6.0	14.657754
11827	Heavy Metal	0	150	6.3	7.640072999999999
8766	Hellraiser: Bloodline	16675000	111	4.9	5.263187
23570	The Pallbearer	0	30	4.6	8.174116
47333	Jane Eyre	0	51	7.1	2.420301
54850	Loaded	0	3	4.0	0.618066
51242	Bread and Chocolate	0	10	7.1	1.3066280000000001
10112	The Aristocats	55675257	1287	7.1	9.834047
4307	The Flower of My Secret	0	43	6.9	2.286788
46029	Two Much	0	24	5.1	1.620174
32308	Ed	0	24	3.6	5.174212000000001
88893	Scream of Stone	0	4	7.5	0.736081
52873	My Favorite Season	0	4	6.4	0.5169239999999999
123505	A Modern Affair	0	1	5.0	0.173207
340210	Condition Red	0	3	4.7	0.793932
44281	Halfaouine: Boy of the Terraces	0	5	7.4	1.9833009999999998
28121	A Thin Line Between Love and Hate	0	15	5.7	2.2567470000000003
12520	The Last Supper	442965	82	6.5	4.619915
1592	Primal Fear	102616183	644	7.4	10.326213000000001
166901	Rude	0	1	6.0	0.065827
36447	Carried Away	0	5	5.4	1.67218
19042	All Dogs Go to Heaven 2	8620678	50	5.0	5.028897
38884	Land and Freedom	0	53	7.0	6.144235
47449	Denise Calls Up	0	5	6.6	0.466476
36259	Theodore Rex	0	17	3.6	2.583686
41852	A Family Thing	0	14	5.6	6.207993
40926	Frisk	0	3	3.0	0.319215
9099	Sgt. Bilko	0	96	5.5	5.70904
2021	Jack & Sarah	218626	10	5.1	1.5234459999999999
61752	Girl 6	4939939	17	5.7	4.405169
10988	Diabolique	0	74	5.4	4.530079
11479	Little Indian, Big City	0	145	6.0	4.7281629999999994
398959	Roula	0	1	5.0	0.14915699999999998
287305	Peanuts – Die Bank zahlt alles	0	1	4.0	0.066123
339428	Happy Weekend	65335	0	0.0	0.002229
12652	Nelly and Monsieur Arnaud	0	16	7.1	1.784647
10684	Courage Under Fire	100860818	240	6.2	11.595316
954	Mission: Impossible	457696359	2677	6.7	15.793477
68445	Cold Fever	0	6	7.7	0.49497700000000006
18989	Moll Flanders	0	19	6.2	2.337263
10801	The Superwife	0	7	5.3	0.821299
54285	301, 302	0	10	6.2	0.39662600000000003
8840	DragonHeart	115267375	553	6.4	23.636589999999998
278978	Und keiner weint mir nach	0	0	0.0	0.439989
124625	My Mother's Courage	0	0	0.0	0.622885
11107	Eddie	0	46	5.4	3.09233
16417	Yankee Zulu	0	4	6.0	1.558066
70934	Billy's Holiday	0	0	0.0	0.002444
10363	Purple Noon	0	73	7.3	3.804493
161070	August	0	3	5.3	0.987434
10539	James and the Giant Peach	28921264	375	6.2	13.217623000000001
10543	Fear	0	157	6.1	6.9549259999999995
18414	Kids in the Hall: Brain Candy	0	26	5.9	2.299851
47502	Faithful	9789900	4	4.8	1.2968620000000002
11902	Underground	0	143	7.5	14.587894
27098	All Things Fair	0	23	6.1	3.582047
25087	Bloodsport II	684351	23	5.2	3.085207
5801	Pather Panchali	536364	63	7.9	3.9007089999999995
896	The World of Apu	16000	40	8.2	2.381806
3065	Mystery Science Theater 3000: The Movie	0	71	7.0	2.985163
318177	Tarantella	0	0	0.0	0.001662
2300	Space Jam	250200000	1335	6.5	11.054250999999999
8069	Barbarella	2500000	149	5.7	14.304205
288173	Hostile Intentions	0	1	8.0	0.062388
187851	They Bite	0	1	5.5	0.466991
27768	Some Folks Call It a Sling Blade	0	8	7.5	0.459376
221917	The Run of the Country	0	2	8.0	0.11766199999999999
8072	Alphaville	0	100	6.8	4.658149
35797	Coup de Torchon	0	21	6.8	2.2722130000000003
88030	Tigrero: A Film That Was Never Made	0	4	7.5	0.18342999999999998
185191	The Eye of Vichy	0	0	0.0	0.004117
83857	Windows	0	9	5.8	0.400023
33245	It's My Party	0	9	6.2	2.791667
124460	Country Life	0	1	8.0	0.487357
27281	Operation Dumbo Drop	0	37	4.7	4.357971
105045	The Promise	0	1	5.0	0.122178
40001	Mrs. Winterbourne	10070000	26	5.5	9.1861
29621	Solo	0	18	3.9	1.899069
117730	Under The Domim Tree	0	2	6.5	0.7106600000000001
20762	The Substitute	0	60	5.8	10.685369999999999
37144	True Crime	0	7	5.1	1.217249
48260	Butterfly Kiss	0	5	7.4	0.8778530000000001
12656	Feeling Minnesota	0	29	5.5	10.298582000000001
38867	Delta of Venus	62949	5	3.3	1.0991870000000001
277270	To Cross the Rubicon	0	0	0.0	0.006854000000000001
25969	Angus	0	24	6.8	2.25008
44103	Priest Daens	0	15	6.7	0.755047
753	Faces	0	36	7.1	7.918417999999999
43634	Boys	0	11	5.3	1.579153
9103	The Quest	57400547	126	5.3	7.941972
90214	Cosi	0	9	7.1	0.9470069999999999
29649	Sunset Park	0	7	5.1	1.231692
10990	Mulholland Falls	0	73	6.2	5.794630000000001
8866	The Truth About Cats & Dogs	0	86	5.7	5.1212029999999995
12233	Oliver & Company	74151346	372	6.5	10.813578999999999
23449	Celtic Pride	0	35	4.9	1.9407470000000002
36355	Flipper	20080020	85	5.3	4.5570059999999994
37667	Captives	0	10	6.0	1.926109
90148	Of Love and Shadows	0	11	4.4	0.709209
922	Dead Man	0	397	7.2	6.505272
11876	The Horseman on the Roof	15000000	25	6.7	1.690768
52633	Switchblade Sisters	0	27	6.6	6.035166
62364	Mouth to Mouth	0	5	5.5	1.133409
11687	The Visitors	0	433	7.1	7.326169
9304	Multiplicity	0	158	5.5	8.768806
73183	The Haunted World of Edward D. Wood, Jr.	0	1	10.0	0.037443000000000004
131232	Two Friends	0	0	0.0	0.003949
9100	The Craft	24769466	388	6.3	12.860385
20759	The Great White Hype	0	29	5.1	3.321765
46063	Last Dance	5	9	5.6	1.1966860000000001
365371	War Stories Our Mother Never Told Us	0	0	0.0	0.005625
32513	Cold Comfort Farm	0	21	7.0	1.92386
40651	Institute Benjamenta, or This Dream People Call Human Life	0	11	7.7	0.543042
36915	Heaven's Prisoners	0	17	5.0	9.264679
40507	Original Gangstas	3014000	5	5.5	0.343579
9802	The Rock	335062621	1474	6.9	13.249823999999998
25697	Getting Away with Murder	0	6	5.5	0.7466619999999999
21588	Cemetery Man	0	105	7.0	6.247819
664	Twister	494471524	966	6.1	8.739144
11867	Barb Wire	3793614	117	3.9	5.877599
47119	Le Garçu	0	1	5.0	0.125882
314352	Honeymoon	0	0	0.0	0.652621
9323	Ghost in the Shell	2287714	854	7.8	10.686166
10280	Thinner	0	125	5.5	4.856229
10535	Spy Hard	0	148	4.9	8.202057
124613	Brothers in Trouble	0	0	0.0	0.594716
532	A Close Shave	0	223	7.5	6.796858
26744	Force of Evil	0	33	6.6	4.386329
16299	The Stupids	0	22	4.2	1.751457
10547	The Arrival	14048372	200	6.1	6.497591000000001
245268	The Man from Down Under	0	0	0.0	0.068254
935	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	9440272	1472	8.0	9.803980000000001
55613	Careful	0	4	7.8	0.160571
215107	Vermont Is for Lovers	0	0	0.0	0.75
41007	A Month by the Lake	0	7	7.2	0.8510780000000001
35645	Gold Diggers: The Secret of Bear Mountain	0	20	5.8	5.508101
110465	Kim	0	5	7.0	1.048075
255546	Carmen Miranda: Bananas Is My Business	0	1	10.0	0.146287
40751	Ashes of Time	0	73	7.1	5.215992
275096	The Jar	0	3	8.0	0.40153099999999997
85778	Maya Lin: A Strong Clear Vision	0	0	0.0	0.0016079999999999998
11101	Stalingrad	0	116	7.4	7.6672839999999995
9826	The Phantom	17300889	138	4.7	8.079541
9879	Striptease	113309743	210	4.4	11.341502
63564	The Last of the High Kings	0	15	5.7	1.427756
22621	Heavy	0	11	7.7	0.889498
7095	Jack	58620973	340	5.9	6.2872449999999995
26890	I Shot Andy Warhol	1814290	32	6.1	2.771201
46732	The Grass Harp	0	4	6.1	0.36541799999999997
124633	Someone Else's America	0	0	0.0	0.099602
202425	Life is Rosy	0	2	6.5	0.514363
196940	Quartier Mozart	0	1	5.0	0.011937999999999999
77771	Touki Bouki	0	10	7.3	0.043903
181083	God's Gift	0	1	5.0	0.049573
41225	Spirits of the Dead	0	24	5.5	1.794298
188589	Babyfever	0	0	0.0	0.0016870000000000001
87190	Pharaoh's  Army	0	5	6.3	0.8379110000000001
627	Trainspotting	16491080	2737	7.8	19.348466000000002
32872	Til There Was You	0	4	3.9	2.7000610000000003
602	Independence Day	816969268	3334	6.7	17.634197
14553	Stealing Beauty	0	99	6.6	6.418805
9566	The Fan	18626419	202	5.7	12.202063
10545	The Hunchback of Notre Dame	100138851	1182	6.8	13.553999
9894	The Cable Guy	102825796	603	5.7	7.586577
11543	Kingpin	25023434	248	6.7	11.633347
9268	Eraser	242295562	553	5.6	6.919314
52059	The Gate of Heavenly Peace	0	3	6.7	0.10705
9327	The Nutty Professor	128769345	717	5.4	9.651581
123763	I, the Worst of All	0	3	6.8	0.202495
81949	An Unforgettable Summer	65352	6	7.2	0.8263719999999999
42005	A Hungarian Fairy Tale	0	0	0.0	0.043125
124306	My Life and Times With Antonin Artaud	0	1	8.0	0.000308
183955	Midnight Dancers	0	1	7.0	0.05956
44535	Somebody to Love	0	2	5.1	0.9706879999999999
44495	A Very Natural Thing	0	3	6.3	0.147662
78285	The Old Lady Who Walked in the Sea	0	0	0.0	0.5734229999999999
11228	Daylight	159212469	385	5.8	11.995799
10779	The Frighteners	29359216	413	6.7	12.09096
26748	Lone Star	13269963	79	6.9	9.069963000000001
38223	Harriet the Spy	0	47	5.7	4.086563
9294	Phenomenon	152036382	328	6.2	5.575991999999999
49963	Walking and Talking	0	8	6.6	0.9132809999999999
11363	She's the One	9482579	71	5.7	10.827266
1645	A Time to Kill	152266007	522	7.0	13.309013
31546	American Buffalo	665450	9	6.2	7.031279
77056	Rendezvous in Paris	0	4	6.5	0.22712800000000002
36344	Alaska	0	32	5.2	2.318141
18550	Fled	17193231	49	5.2	3.906949
11511	Kazaam	0	60	3.6	8.962892
172198	Magic Hunter	0	1	6.0	0.091984
34170	Larger Than Life	0	35	5.4	3.521921
281085	A Boy Called Hate	0	2	6.0	1.5660399999999999
109478	Power 98	0	1	4.0	0.926867
124645	Two Deaths	0	2	7.0	0.145092
12606	A Very Brady Sequel	0	42	5.8	9.898696000000001
69895	Stefano Quantestorie	0	1	6.0	0.036699
35206	Death in the Garden	0	8	7.4	1.116063
151489	Hedd Wyn	0	2	6.5	0.270432
4837	La Collectionneuse	0	25	6.5	1.683348
12632	Kaspar Hauser	0	4	6.3	0.0005780000000000001
9098	Regular Guys	0	9	5.2	1.165202
282919	Diebinnen	0	1	4.0	0.10634500000000001
124614	The Convent	0	6	6.5	1.606957
18975	The Adventures of Pinocchio	0	55	5.0	7.523528
11962	Joe's Apartment	4619014	87	5.0	9.490858
2925	The First Wives Club	116400000	172	6.5	10.177303
28628	Stonewall	0	10	7.2	0.9402280000000001
3595	Ransom	309492681	482	6.4	8.772188
9308	High School High	21302121	51	5.4	4.220058
92381	Phat Beach	0	8	5.4	0.8798520000000001
18555	Foxfire	258263	30	6.3	3.186891
12123	Chain Reaction	60209334	291	5.3	15.874491
10830	Matilda	33459416	892	6.9	10.034915
3573	Emma	22231658	152	6.7	6.593011
10546	The Crow: City of Angels	17917287	119	5.2	6.554678999999999
18862	House Arrest	0	32	5.0	12.297782000000002
31417	Eyes Without a Face	0	130	7.5	9.935891
9431	Bordello of Blood	5600000	63	5.0	3.4504019999999995
124619	Lotto Land	0	1	7.0	0.042365
297645	The Story of Xinghua	0	0	0.0	0.001652
48144	The Day the Sun Turned Cold	0	2	7.0	0.076062
46986	Flirt	0	4	7.5	1.663948
144982	The Big Squeeze	0	1	5.0	0.404501
47907	The Spitfire Grill	12643776	17	6.8	1.19589
10061	Escape from L.A.	42277365	381	5.6	12.229381
36266	Cyclo	0	23	6.8	1.781952
549	Basquiat	3011195	97	6.6	4.797674
10478	Tin Cup	53854588	152	5.9	6.2496599999999995
66634	Dingo	300000	1	6.0	0.12427300000000001
116690	The Ballad of Narayama	0	12	6.4	0.9692540000000001
213917	Every Other Weekend	0	2	6.0	0.629807
145925	Mille bolle blu	0	1	6.0	0.03537
100914	Crows and Sparrows	0	1	5.0	0.036478
238	The Godfather	245066411	6024	8.5	41.109264
159	Maybe... Maybe Not	0	34	6.1	8.593319000000001
11134	Police Story 3: Supercop	20483423	109	6.7	6.751864
88224	Manny & Lo	431326	9	6.3	1.143656
132641	Wife	0	0	0.0	0.096079
42758	Small Faces	0	10	6.4	0.9091299999999999
9303	Bound	7011317	203	6.9	12.449574
23945	Carpool	0	17	4.9	3.7140489999999997
37820	Death in Brunswick	0	7	6.1	0.9139870000000001
22479	Kansas City	0	13	6.1	5.130136
9054	Gone Fishin'	0	48	4.7	2.289647
241058	Lover's Knot	0	2	4.0	0.14315
11985	Vive L'Amour	0	16	7.3	1.404588
10232	Shadow of Angels	0	2	4.0	0.364246
59569	Killer: A Journal of Murder	0	10	6.3	0.705136
410921	Nothing to Lose	0	0	0.0	0.001771
38955	Project S	0	12	5.8	1.2625389999999999
110513	Girls Town	0	3	5.2	0.6356689999999999
114089	Bye-Bye	0	3	7.7	0.10940599999999999
11015	The Relic	33956608	130	5.8	7.699967
9306	The Island of Dr. Moreau	49627779	148	4.6	12.725342999999999
12559	First Kid	0	28	5.3	6.5104370000000005
58770	The Trigger Effect	0	18	6.6	9.028947
124851	Sweet Nothing	0	2	5.0	0.234665
3587	Bogus	0	46	5.4	2.523605
10723	Bulletproof	22611954	164	5.4	7.859132000000001
56077	Talk of Angels	0	4	6.8	0.9789889999999999
19004	The Land Before Time III: The Time of the Great Giving	0	86	6.1	6.3724419999999995
101230	1-900	0	1	5.0	0.062127999999999996
253632	Baton Rouge	0	0	0.0	0.437895
10987	Halloween: The Curse of Michael Myers	15116634	173	5.0	8.768288
44705	Twelfth Night	0	22	7.0	4.696680000000001
20318	Mother Night	0	13	7.1	6.038784
43596	Liebelei	0	8	6.3	0.472479
79782	Venice	0	4	7.5	0.14712999999999998
26933	Wild Reeds	0	18	7.4	2.115268
27854	For Whom the Bell Tolls	0	41	6.1	14.373860999999998
981	The Philadelphia Story	0	196	7.7	8.888069
872	Singin' in the Rain	7200000	747	7.9	11.064858000000001
2769	An American in Paris	4500000	133	6.9	5.5652029999999995
13320	Funny Face	0	162	7.0	5.461487
164	Breakfast at Tiffany's	9500000	1082	7.6	10.879289
426	Vertigo	28000000	1162	8.0	18.20822
567	Rear Window	36764313	1531	8.2	17.911314
3078	It Happened One Night	4500000	283	7.7	6.465257
13528	Gaslight	0	73	7.2	14.545058
28288	The Gay Divorcee	0	17	7.2	2.8639349999999997
213	North by Northwest	13275000	1062	7.8	12.410427
284	The Apartment	25000000	498	8.1	11.994280999999999
239	Some Like It Hot	25000000	835	8.0	11.845107
4808	Charade	13474588	351	7.7	7.098731
289	Casablanca	10462500	1462	7.9	13.916101000000001
963	The Maltese Falcon	1000000	435	7.8	5.782544000000001
11113	My Fair Lady	72070731	361	7.4	12.494394
6620	Sabrina	10000000	284	7.4	7.3597410000000005
804	Roman Holiday	12000000	502	7.8	11.954806
26531	The Little Princess	0	22	7.0	5.640722
909	Meet Me in St. Louis	0	66	6.8	7.331511
630	The Wizard of Oz	33754967	1689	7.4	22.064932000000002
770	Gone with the Wind	400176459	995	7.7	14.240357000000001
31044	My Favorite Year	0	35	7.1	2.9236720000000003
599	Sunset Boulevard	5000000	533	8.2	11.709777
15	Citizen Kane	23217674	1244	8.0	15.811921
62	2001: A Space Odyssey	68700000	3075	7.9	22.494622
121357	Golden Earrings	0	3	4.8	0.949155
705	All About Eve	63463	367	8.0	12.063080000000001
22490	The Women	2270000	26	6.4	5.076649
223	Rebecca	6000000	346	7.7	8.590813
25670	Foreign Correspondent	0	86	7.0	9.955445
303	Notorious	24464742	345	7.8	10.135111
4174	Spellbound	7000000	166	7.3	5.47596
8356	An Affair to Remember	0	101	7.1	9.813419
381	To Catch a Thief	8750000	299	7.1	5.490505000000001
20758	Father of the Bride	0	43	6.6	2.4691669999999997
29376	The Band Wagon	0	46	7.1	3.5739349999999996
1859	Ninotchka	2279000	77	7.3	5.120036
18299	Love in the Afternoon	0	55	7.3	8.196679
17281	Gigi	0	68	6.1	10.36311
64382	The Reluctant Debutante	0	11	6.6	1.954175
10907	The Adventures of Robin Hood	3981000	170	7.6	10.685036
32093	The Mark of Zorro	0	39	7.1	7.431939
1939	Laura	2000000	173	7.6	9.884516
22292	The Ghost and Mrs. Muir	0	59	7.3	3.008607
3598	Lost Horizon	0	42	6.8	3.166544
3080	Top Hat	3202000	62	7.4	7.122093
198	To Be or Not to Be	0	119	7.7	7.274947999999999
13562	My Man Godfrey	0	69	7.7	5.480098
1712	Giant	35000000	169	7.5	10.864284
220	East of Eden	5	163	7.5	6.4288300000000005
3529	The Thin Man	1423000	97	7.4	10.573867
3085	His Girl Friday	0	171	7.5	9.88321
2897	Around the World in Eighty Days	42000000	85	6.5	6.164226
1585	It's a Wonderful Life	9644124	1103	8.0	15.031588000000001
3083	Mr. Smith Goes to Washington	9600000	245	7.9	8.168694
900	Bringing Up Baby	0	201	7.6	6.60577
43795	Penny Serenade	0	23	6.4	2.446972
85638	The Scarlet Letter	0	4	8.3	0.284522
50001	Lady of Burlesque	0	7	5.0	0.26469499999999996
43905	Of Human Bondage	0	26	6.4	1.831221
22688	Angel on My Shoulder	0	6	5.7	0.594433
23114	Little Lord Fauntleroy	0	13	6.6	4.709847
26378	They Made Me a Criminal	0	8	5.6	1.758391
40206	The Inspector General	0	17	6.2	0.8965049999999999
22356	Angel and the Badman	0	27	6.6	8.08426
260	The 39 Steps	0	217	7.4	5.865697
43488	A Walk in the Sun	0	14	5.2	8.85591
22613	The Outlaw	0	16	4.9	1.4509889999999999
10331	Night of the Living Dead	30000000	591	7.5	14.384198000000001
488	The African Queen	10750000	232	7.4	6.636872
22733	Beat the Devil	0	31	6.2	2.001733
261	Cat on a Hot Tin Roof	17570324	168	7.6	11.794846000000001
57575	The Last Time I Saw Paris	105	9	5.1	0.912955
32574	Meet John Doe	0	52	7.3	10.750619
22657	Algiers	0	6	5.8	0.348765
76464	Something to Sing About	0	2	3.8	0.367546
22649	A Farewell to Arms	25	29	6.2	1.914697
176841	Moonlight Murder	0	1	6.0	0.283269
125587	Nothing Personal	0	1	4.0	0.064512
39448	Yes, Madam	0	11	7.4	1.0600969999999998
52855	Dangerous Ground	3028094	8	5.0	1.463219
39940	Picnic	0	19	6.7	8.500509
172868	Madagascar Skin	0	0	0.0	0.580724
85328	The Pompatus of Love	0	2	5.3	0.537795
124632	Small Wonders	0	0	0.0	0.00264
11076	Fly Away Home	0	114	6.6	5.5111550000000005
63945	Bliss	294064	6	4.8	1.262649
58985	Grace of My Heart	0	15	6.5	9.364417999999999
890	Brother of Sleep	0	6	6.8	0.751733
10861	Maximum Risk	51702483	104	5.3	7.370163000000001
1770	Michael Collins	16900000	98	6.8	6.728199000000001
44465	The Rich Man's Wife	8538318	11	4.9	6.746475
2033	Infinity	0	0	0.0	1.226688
18203	Big Night	0	45	6.8	2.702973
9333	Last Man Standing	47267001	263	6.2	11.845918
47260	Caught	0	5	6.5	1.625873
9400	Set It Off	41590886	66	6.9	6.85606
9401	2 Days in the Valley	0	73	5.9	4.989276
12241	Curdled	49620	29	6.2	2.781581
25739	L'associé	0	3	6.0	0.000308
161806	Ed's Next Move	0	1	3.0	0.5502779999999999
11306	Extreme Measures	17380126	80	5.7	4.990506
9625	The Glimmer Man	0	102	4.7	5.918737
10680	D3: The Mighty Ducks	22955097	99	5.3	5.511475
6346	The Chamber	22540359	62	5.9	3.9984940000000004
18660	The Apple Dumpling Gang	0	34	6.6	4.040945
35115	Davy Crockett, King of the Wild Frontier	0	14	5.9	5.497358999999999
